id,number
149927,1
231358,1
127819,1
231359,1
104065,1
15887,1
232392,1
19386,2
232395,1
232396,1
232398,1
105108,1
127373,1
93413,1
232402,1
232404,1
118121,1
232406,1
232409,1
232410,1
173439,1
229340,1
192224,1
232412,1
118136,1
232414,1
205735,1
232416,1
232418,1
232419,1
200347,1
61016,1
195050,1
95517,1
141670,1
120303,1
232422,1
232423,1
232425,1
232426,1
149294,1
129459,1
232427,1
110346,1
232430,1
233241,1
153659,1
233242,1
212518,1
160543,1
233244,1
125763,1
233245,1
118151,1
14623,1
233247,1
162972,1
145299,1
224733,2
233248,1
153592,1
163736,1
233249,1
233250,1
233251,1
233252,1
195671,1
233253,2
233255,2
233257,1
233259,2
180577,1
215269,1
237108,1
244009,1
399481,1
100235,1
211892,1
214786,1
399482,1
399499,1
85595,1
87515,1
206684,2
214799,1
225888,1
236410,1
236412,1
236416,1
236418,1
266696,2
269318,1
432704,1
448255,1
465068,1
478539,1
16468,1
1909,3
21171,1
83395,2
132428,1
93483,1
131923,1
132431,2
482722,1
17827,1
132432,1
115763,1
132433,1
216647,4
30368,1
31959,1
60094,1
60309,1
63584,2
79347,1
93158,1
101320,1
123380,1
147329,1
164760,2
170200,1
173788,1
184944,1
199240,1
205878,1
215976,1
268549,1
31581,2
38976,1
57367,1
69345,2
84438,2
93511,1
98527,2
126600,1
134884,1
146226,2
153260,1
162007,2
611631,1
410102,1
203075,2
210469,1
214624,1
242173,1
246956,1
247640,1
253073,1
30370,1
124127,1
136436,1
138560,1
431723,1
453263,1
432126,1
432127,1
438098,1
450648,1
482434,1
482437,1
483426,1
471824,1
470613,1
470697,1
474652,1
474267,1
476319,1
477504,1
475543,1
477923,1
480333,1
479016,1
463694,1
464511,1
464549,1
466966,1
467205,1
468461,1
461869,1
461522,1
546,1
3224,1
10495,1
11671,4
57742,1
10494,1
21085,1
9960,1
48091,1
69838,1
127438,1
169390,1
439041,1
893,3
90154,1
153756,1
162587,1
437069,1
465498,1
469271,1
474438,1
12842,4
438,6
73144,1
1266,1
68418,3
200588,2
56138,2
200586,1
111791,1
89199,1
200582,1
200587,1
65327,1
200402,1
210655,1
210657,1
210658,1
210661,1
167064,1
210663,1
210668,1
200580,1
237522,1
210671,1
181821,1
200401,1
200403,1
200584,1
186974,1
200583,1
117304,4
3614,1
265836,1
115090,8
21485,1
114138,1
758525,1
582267,1
673711,1
691621,1
821729,1
901289,1
189311,1
20011,3
26079,2
731747,1
14773,1
67043,1
268639,1
28071,1
750078,1
854871,2
70124,2
44073,1
895212,1
764593,1
104417,1
738736,1
150063,1
462826,1
263233,1
96596,1
758877,1
711823,1
805998,1
816027,1
485004,1
816029,1
476874,1
455870,6
55757,4
81223,7
81263,2
163572,2
862322,1
885705,1
851756,1
745695,1
690,6
11461,1
125110,2
661436,3
33529,1
158004,6
12563,2
105178,1
900680,1
962942,1
816045,1
2591,2
7164,1
11137,2
5936,5
4506,1
26891,2
30667,4
9056,1
36338,2
11136,6
75761,1
838834,1
82568,5
88636,3
838835,1
554913,2
920889,1
920890,1
750194,1
73475,1
808408,1
99755,1
241406,1
676204,1
928643,1
504869,4
920888,1
839858,1
920892,1
920893,1
920894,1
942989,1
942990,1
843304,1
942991,1
942992,1
942993,1
943135,1
943136,1
943138,1
2161,1
14585,3
201629,2
167021,2
639349,2
141528,1
258521,3
220512,2
39553,1
1356,1
533321,6
453996,4
208841,1
258256,2
54794,1
757152,1
202982,2
761189,1
591634,2
918459,1
531373,1
510335,1
557232,1
1639,6
35445,1
2786,1
20321,1
2218,1
13369,2
2875,3
10975,4
13176,2
2876,2
23596,1
125559,1
50968,2
125567,1
27020,1
163936,1
232516,1
100596,2
113661,1
163942,2
78668,2
163954,1
162229,2
15685,1
46906,2
31332,1
57016,1
9049,1
53014,2
53013,1
163958,1
163935,1
163940,1
163948,1
82804,1
163950,1
162227,2
163952,1
163955,1
40245,1
11655,1
8809,1
4259,1
21594,1
3025,1
162223,1
162224,2
46805,1
34533,1
162226,1
116621,2
11990,1
156182,1
151622,1
162228,1
21984,1
51824,1
78214,1
12010,1
24769,1
51352,1
53461,3
65920,1
68422,1
78746,1
79902,1
101071,1
108580,1
111099,1
112382,1
112420,2
115106,1
117912,1
118234,2
118276,1
121768,1
121826,1
122061,1
122146,1
122743,1
123387,2
138423,1
147206,1
163653,1
190312,1
414079,1
432779,1
432782,1
432784,1
433043,1
433045,1
434713,1
437431,1
438253,1
439061,1
68400,1
440566,1
441820,1
448476,1
450792,1
451835,1
451960,1
451971,1
463339,1
464717,1
469573,1
470196,1
470217,1
469396,1
467787,1
468012,1
455701,1
452524,1
456389,1
461575,1
459563,1
483820,1
481111,1
482086,1
482116,1
482504,1
474137,1
474788,1
474937,1
475142,1
472460,1
472243,1
472257,1
473455,1
478427,1
478012,1
476294,1
476251,1
162222,1
73870,1
116710,2
38733,1
15987,1
114713,1
5090,1
97684,1
104540,3
34377,1
162225,1
50109,1
109007,1
121943,1
124496,1
191692,1
433041,1
433042,1
433044,1
434781,1
448470,1
416661,2
405376,1
445697,2
451273,1
846346,1
810610,1
405374,1
121748,1
649538,1
182770,1
815583,1
873512,1
740821,2
237666,1
948327,1
933601,1
948329,1
948330,1
841553,1
912951,1
948331,1
5084,3
819721,1
617509,1
819723,1
156095,1
564639,1
127940,1
27479,1
135989,1
12349,2
785490,1
136121,1
819722,1
9524,2
764030,1
2080,8
237549,3
421288,3
487827,5
543,1
740678,1
207072,2
822804,1
702850,1
830364,1
916552,1
870837,3
207144,1
260440,1
586110,1
12194,1
711535,1
806365,1
718256,1
16617,1
221763,1
951083,1
885681,1
242703,1
591496,3
684992,1
745408,1
621064,1
951081,1
951082,1
943752,1
712222,1
951084,1
951085,1
50102,1
36404,2
596785,1
256444,1
407172,3
103552,1
225338,1
610256,1
754793,1
551040,1
758858,1
758857,1
27868,10
259643,1
426525,1
641689,2
516852,1
32565,1
248695,4
210640,1
208120,1
249417,2
40334,1
665496,2
6524,2
686091,1
267979,1
171294,1
411175,1
15962,1
16492,2
426427,1
168077,1
717090,1
693999,1
694000,1
694381,1
694634,1
694635,1
509255,1
700717,2
656189,1
947325,1
54818,1
156605,3
237343,3
758669,1
506158,1
63234,1
251100,1
924274,1
946515,2
208806,3
197248,1
662245,1
75624,1
75628,1
75630,1
131949,3
28570,1
88239,1
88240,1
98371,1
66260,1
477008,1
90311,1
137175,1
137178,1
197170,1
75627,1
213008,1
432348,1
432349,1
448446,1
432359,1
453170,1
433694,1
449663,1
432347,1
448500,1
89248,1
138713,1
432356,1
27054,1
432353,1
432354,1
438702,1
432355,1
448209,1
433654,1
444562,1
447611,1
438487,1
447554,1
444553,1
438571,1
137184,1
210104,1
224658,1
432350,1
432351,1
432352,1
438074,1
438696,1
439488,1
439489,1
440625,1
445641,1
444064,1
437091,1
439487,1
440377,1
444791,1
450336,1
450327,1
450332,1
449619,1
451845,1
451901,1
451938,1
451939,1
451987,1
452321,1
472752,1
471561,1
477129,1
477526,1
476390,1
470106,1
470132,1
471011,1
470077,1
469533,1
468149,1
465217,1
464825,1
478783,1
478000,1
457492,1
456047,1
463580,1
793,2
45205,1
700,1
8441,1
9875,1
73845,1
2011,1
1719,1
41694,1
6507,2
151522,1
151525,1
197044,1
197045,1
32404,4
160997,3
83992,2
4777,1
18387,2
49759,1
72710,1
118245,1
27023,1
16572,1
238492,1
2652,2
98384,1
133529,1
57917,1
436110,1
429890,1
115943,2
222483,1
167280,1
522419,1
444966,1
511743,1
118299,1
115952,2
92610,1
198509,1
514419,2
495244,1
425644,1
602350,1
479393,1
578142,1
187773,1
602355,1
554029,1
599301,1
602348,1
602359,1
64401,1
61993,1
594555,1
602357,1
602353,1
602358,1
438993,1
47002,1
618083,1
618085,1
618088,1
618090,1
207175,1
31390,1
471896,1
101228,1
618102,1
618103,1
618105,1
618106,1
618109,1
118313,1
618120,1
618121,1
240670,1
618123,1
1244,1
38991,2
261,2
93991,1
419645,1
247282,1
418868,1
148431,1
90923,1
660951,1
540239,1
677983,1
678082,1
689851,2
649592,1
608486,1
242543,1
222095,1
912828,2
613287,1
203273,1
57298,2
637790,2
650277,1
68691,1
41221,8
196396,1
51498,3
38767,4
854694,1
83260,1
649469,1
254468,3
663452,3
32896,2
628834,2
177523,1
837053,1
910343,1
16216,1
3418,1
21692,8
16215,1
10035,1
19171,2
24794,1
16218,1
64227,1
233194,1
232929,1
32974,2
20477,2
233202,1
22486,1
233205,1
27145,1
233207,1
165639,2
4623,1
233208,1
147864,1
12383,1
233211,1
17921,1
42345,1
88688,1
94814,1
95761,1
163581,1
434647,1
434651,1
434652,1
44022,1
478969,1
434650,1
483836,1
473442,1
25190,7
28642,1
35010,3
40715,1
424,2
10461,4
249454,1
409407,1
54659,2
114311,1
122448,1
121631,2
14365,1
29418,2
207880,1
115705,1
118475,2
115803,1
462007,1
420861,2
420863,1
420864,1
165764,1
29282,1
77914,2
163680,1
82785,2
101797,1
407173,2
574124,2
1722,3
1128,1
260,1
2882,2
5535,1
7555,1
13370,1
30858,1
15306,2
3431,1
68771,1
30788,4
47221,1
110085,1
144574,1
112133,1
24485,4
4204,2
20967,3
9183,1
63449,2
40686,1
24958,1
532320,1
539352,1
124316,1
7920,1
466351,1
197563,1
447460,1
508259,1
108981,1
70002,1
539353,1
512375,1
539354,1
507759,1
539355,1
529885,1
55327,1
485583,1
108997,1
513678,1
539357,1
234020,1
539358,1
539359,1
539360,1
539361,1
539362,1
539363,1
528786,1
109338,1
429184,1
539364,1
539365,1
519404,1
539368,1
539369,1
539371,1
495824,1
19334,2
487728,1
126702,1
213268,1
116250,1
241087,1
81745,1
116363,1
114113,1
61629,1
411597,1
695435,1
695437,1
685602,1
695440,1
709128,1
709121,1
10820,1
10821,1
81826,1
10819,1
4391,1
184219,1
75130,6
14083,5
59416,5
37587,4
136882,1
539861,1
141660,1
935101,1
14842,1
16206,2
16207,1
79770,1
1423,1
111892,1
33139,2
46326,1
107949,1
109837,1
112738,1
114437,1
123468,1
152899,1
194906,2
218428,1
397517,1
434962,1
434963,1
438980,1
439169,1
439810,1
440948,1
440949,1
443777,1
444606,1
446011,1
44617,1
450296,2
450899,1
468391,1
468502,1
478525,1
477048,1
477232,1
477438,1
470823,1
479830,1
429192,1
118036,1
51201,1
6692,2
24356,1
23846,1
29680,1
79269,1
68517,1
88520,1
42359,2
88521,1
88522,1
43814,1
88523,1
88524,1
93267,7
99743,1
109569,1
116741,1
117012,1
141086,1
176260,2
217789,1
432775,1
432778,1
433035,1
433778,1
433782,1
436828,1
437144,1
437243,1
437413,1
438188,1
449415,1
484169,1
483492,1
467214,1
470986,1
473926,1
474173,1
477149,1
463921,1
80819,2
20017,2
100692,2
22487,1
201838,1
31914,1
66479,1
25207,2
28800,1
266021,1
206940,2
539443,1
168824,1
138224,1
799898,1
181907,1
811274,1
568813,1
137318,1
228679,2
679703,1
189259,1
897048,1
419844,1
941222,1
217058,1
90259,6
872982,1
436500,1
170809,2
825,2
674016,1
4013,3
418933,1
714384,1
25845,1
209944,2
209499,2
774267,1
170512,1
243360,3
805552,1
263567,1
19708,1
926304,1
887954,1
724193,2
939472,1
939474,1
939475,1
939476,1
939477,1
939480,1
939483,1
939482,1
22190,1
245526,1
536,2
583923,1
24789,2
86647,2
818582,1
117459,1
59857,21
723940,1
119285,1
841169,1
266219,1
786214,1
64000,3
105155,1
2334,2
172277,2
207721,1
113089,1
446404,1
220492,1
56992,1
398816,1
35149,1
107791,1
461752,1
506927,1
506928,1
535027,1
535028,1
506930,1
54901,1
535029,1
506933,1
25907,1
373,4
33037,1
10297,1
151519,1
168406,1
168408,1
168409,1
168411,1
168412,1
168413,1
168416,1
168417,1
168418,1
168426,1
115365,1
113339,3
168430,1
168433,1
168436,1
168438,1
168410,1
104867,1
91523,2
168415,1
168435,1
105164,2
4155,1
10380,2
176092,1
176093,1
176096,1
176098,1
176099,1
39755,1
39838,1
45124,1
45819,1
45911,1
47415,1
53499,3
61760,2
68672,1
76244,1
94052,1
109453,1
115712,1
117635,1
117950,1
120575,1
122144,1
132331,1
133272,1
152330,1
161739,1
176109,1
208047,1
218941,2
219096,2
231550,1
255532,1
407527,2
410253,1
419406,1
429800,1
429801,1
439724,1
440552,1
446175,1
447966,1
474407,1
474464,1
475133,1
475321,1
470728,1
478992,1
478321,1
466939,1
464310,1
462032,1
453386,1
453424,1
453551,1
588862,6
781864,4
21130,4
660680,3
111573,3
79484,3
779258,2
556760,2
665066,1
18217,2
777425,1
539238,1
759287,1
241315,1
530855,1
887974,1
653832,1
4545,1
760789,1
683393,1
829974,1
98852,1
854037,1
38610,1
76553,1
688028,1
794353,1
403892,2
759393,1
825143,1
115893,1
931335,1
941950,1
901087,1
941951,1
189344,1
92692,3
100662,3
258087,1
141671,1
907219,1
945464,1
713939,1
128119,1
556516,1
686845,1
920809,2
749871,3
689994,1
945467,1
917486,1
713693,3
945468,1
136438,1
882356,1
212025,1
749898,3
811432,3
53890,2
92653,1
896857,1
396783,1
451053,2
944579,1
944577,1
917128,1
944604,1
722693,2
938349,1
924973,1
906715,2
46272,3
28586,4
29173,1
121467,1
99259,1
27029,1
132344,1
206523,1
9945,1
132058,1
7626,1
126700,1
47944,1
32385,1
208652,1
49544,1
169880,1
118395,1
162569,1
119534,1
70797,1
93028,1
132106,1
150780,1
151878,1
171124,1
210670,1
211652,1
215404,2
230344,1
434258,1
434689,1
457288,1
478060,1
468496,1
194788,2
13118,2
21333,4
119,4
242486,2
18094,2
632734,2
397380,1
107903,1
47880,2
149915,1
416425,1
219480,1
660886,1
432071,1
582272,2
589169,1
558633,1
113931,1
664103,1
656346,1
676132,1
569946,1
676133,1
651730,2
233652,1
674212,1
508048,1
579801,1
457031,1
250765,2
86650,1
503382,1
503383,1
218208,1
111613,1
109779,1
152753,1
195461,1
34486,1
62076,2
583570,1
111604,1
420554,1
583572,1
25492,1
114167,1
844314,1
241121,1
472822,1
677728,1
863156,1
171749,1
848641,1
783311,1
691993,1
634890,1
750800,1
832288,1
769402,1
788253,1
999248,1
309,1
15238,1
1006,2
55595,1
18919,1
92750,1
92751,1
124117,1
27404,1
110363,1
116888,1
490018,1
490010,1
490019,1
490013,1
490011,1
490021,1
52393,1
79656,1
490020,1
92934,1
62156,1
100114,1
79408,1
490022,1
470646,1
490006,1
490007,1
113307,1
121229,1
490014,1
116441,1
490005,1
490015,1
114477,1
124856,1
490008,1
490003,1
110308,1
421014,1
490016,1
490004,1
490023,1
115572,1
490012,1
490017,1
3475,1
3476,1
1539,1
5993,2
36003,1
113,1
271,1
270,1
513,1
7105,3
6252,1
180688,1
180689,1
180691,1
180693,1
75696,1
33229,4
91615,1
32676,3
1903,1
11395,3
5720,3
56971,3
6044,2
117867,2
56914,1
114612,3
150227,2
120476,2
233062,3
63978,1
130514,1
104368,1
107489,1
109390,1
125647,1
190937,3
29230,1
46876,1
50052,3
58114,3
61616,1
107505,1
107552,4
115493,1
117947,1
120942,1
121933,1
125572,1
126247,1
156052,1
157566,1
176021,2
186056,2
206229,1
225916,1
237261,1
238691,1
249347,1
260488,2
432399,1
432400,1
432401,1
435068,1
435639,1
431509,1
440750,1
444609,1
448236,1
488258,1
481650,1
462377,1
458840,1
469176,1
446218,2
452419,1
32943,5
191199,1
200525,3
843113,1
172181,1
864551,2
761686,1
867743,1
168026,3
14527,2
834479,1
182490,2
2076,4
134716,2
184686,2
15966,1
167980,1
182381,2
32675,1
90782,2
53634,2
623207,2
144902,1
135982,2
220874,1
579559,1
52161,1
858515,1
858516,1
858517,1
858518,1
783175,1
652270,1
858519,1
795721,1
249033,1
90556,1
30150,2
93696,1
91953,3
42537,1
105094,1
56427,1
56744,2
107529,2
82028,1
96781,1
112418,2
151901,2
67306,2
133949,1
149293,1
121219,1
46636,1
128316,1
107950,1
97997,1
122830,1
151960,1
110921,1
1077,1
40502,1
58089,1
73901,2
95507,1
104976,1
109636,1
108182,1
111764,1
113768,1
116938,1
117035,1
120368,1
122841,1
125279,2
130462,1
198587,1
202493,2
208640,2
403654,1
418089,1
432402,1
432403,1
432404,1
439112,1
452242,1
453547,1
476364,1
483496,1
484764,1
482767,1
482787,1
483353,1
77151,1
60015,2
77149,1
77150,1
82489,2
108952,1
53689,1
115979,1
120706,1
108346,1
121135,1
118374,1
114709,1
98150,1
144386,1
231582,1
231583,1
231584,1
231586,1
196750,2
231587,1
108238,1
231588,1
133816,1
231589,1
231590,1
231591,1
231600,1
116563,1
113998,1
112234,1
122180,1
114037,1
39737,1
116538,2
231621,1
111434,1
231622,1
231623,1
96150,1
3556,1
46915,2
231624,1
175239,1
115112,1
496904,1
157347,1
240868,4
15884,1
185938,1
621380,3
620801,1
606623,1
793560,1
577555,1
14489,1
774752,1
196377,1
243947,1
786535,1
553378,2
23740,1
225378,1
2856,1
3300,1
10054,2
130,1
57171,1
103533,1
3302,1
661074,1
661075,1
81160,5
97975,2
23848,5
133640,4
105088,5
1910,2
169167,2
109808,3
613742,1
15674,3
177190,6
235,4
72711,1
773114,2
46807,4
564299,2
872623,1
837319,1
154313,4
71968,1
868737,1
825280,1
105030,1
122942,1
790865,1
773773,2
872620,1
990014,3
41938,6
114115,4
2563,1
628557,2
680728,1
862299,1
128170,1
153537,1
242562,1
27667,2
158073,1
470508,1
160590,1
759411,1
234122,2
635776,1
252580,1
745916,1
865270,1
865272,1
881406,1
19779,5
266029,2
779257,2
711255,1
197668,1
541934,1
9109,1
14988,2
520847,1
113940,1
593913,1
792855,1
682458,1
98667,1
263596,1
144389,1
111600,1
814033,1
207817,1
199767,1
829440,1
607075,1
75269,1
25104,3
3013,1
128593,3
25944,7
3823,1
6230,1
28662,1
84616,2
135047,2
100432,1
42335,1
185063,1
35036,1
410036,1
186436,1
204303,1
57079,1
28561,3
104393,3
30282,3
198297,1
268024,1
221781,1
819497,1
192804,1
805551,1
152403,1
776728,1
746355,1
750703,1
229238,1
874786,1
229006,1
874791,1
874793,1
746445,1
816470,1
527151,1
874787,1
84225,9
2175,4
567479,1
192454,1
619030,1
229931,3
688787,1
115496,1
578141,1
751674,1
62311,1
4834,4
64729,1
147673,2
36639,1
802264,1
788372,1
802265,1
88478,1
118126,1
772541,1
717277,1
580884,1
121376,1
740819,4
775769,1
666459,2
784226,1
699015,2
749872,3
494636,1
450246,1
581379,1
681454,1
788756,1
788755,1
883439,1
126165,2
79113,3
92739,3
145026,2
57115,1
29423,2
698044,2
549583,1
2710,2
723073,1
397615,1
666874,1
714974,1
478374,1
740389,1
686853,1
127393,1
685243,1
546968,1
740390,1
649745,1
740391,1
719937,1
716858,1
723255,2
148099,1
707717,1
646359,1
674391,1
740392,1
740393,1
690519,1
604500,1
740394,1
204818,1
726961,1
104769,4
19357,3
670707,1
686215,1
695059,2
672177,1
454905,1
600663,2
726814,1
681211,1
726815,1
682486,2
726813,1
224547,1
680882,1
678936,1
496368,1
96547,1
726816,1
196257,1
726817,1
681395,1
722786,1
708873,1
699006,1
693603,2
681453,1
718386,1
726823,1
726824,1
726825,1
726827,1
638513,1
726828,1
226844,1
726829,1
4676,1
97164,2
635798,1
795,1
122412,2
677944,1
677942,1
3248,2
96320,1
33267,2
203263,1
107965,1
114881,1
47035,1
111759,1
632565,1
262852,1
675391,1
675392,1
675393,1
675394,1
675395,1
675396,2
117410,2
252856,1
675397,1
675401,1
675404,1
549615,1
675417,1
675418,1
581973,1
675419,1
615903,1
675420,1
675435,1
675436,1
675437,1
129769,1
173171,1
110845,1
268323,1
677939,1
677943,1
677946,1
16653,1
99149,3
136334,1
136335,1
613586,1
502805,1
120072,1
620445,1
526703,2
519811,2
184912,2
251298,1
638746,2
97553,1
124564,1
85059,1
67218,1
146795,1
200647,1
118937,1
200648,2
200649,2
200650,1
17713,1
200651,1
81205,1
160639,1
107726,1
241252,1
108358,1
84763,1
48158,1
200671,1
48098,2
135168,1
107696,1
243671,1
434295,1
434296,1
434702,1
437760,1
439644,1
1844,1
3225,2
3420,1
1969,2
18889,1
14760,2
18741,3
68477,1
12422,1
5089,1
13054,1
58193,1
30471,2
46649,1
123560,1
407895,1
407898,1
19684,1
6012,1
114921,2
115331,2
142872,1
143407,1
155164,1
407896,1
407897,1
407899,1
407900,1
79407,1
94702,1
114345,1
259635,1
444437,1
164426,1
153844,2
101289,1
13298,3
438940,1
208344,1
98544,1
25666,2
7866,1
171635,1
456945,1
610427,1
574043,1
634556,1
22604,1
632738,1
634549,1
582694,1
633200,1
634551,1
472055,1
634553,1
634554,1
634558,1
634560,1
239831,1
239732,1
569548,1
13110,1
593,1
262,2
242331,2
68553,2
565537,1
569549,1
569396,1
569550,1
168651,4
81429,1
78781,1
114945,3
97756,2
132037,1
44417,1
22001,1
69234,1
226612,1
80758,1
533677,1
527294,1
10774,1
206477,1
533680,1
519251,1
229307,1
533683,1
61025,1
228293,1
533684,1
533685,1
209832,1
533687,1
533688,1
533690,1
533691,1
527334,1
533692,1
533694,1
190391,1
210673,1
157783,1
477527,1
533699,1
533701,1
533703,1
533705,1
533706,1
460345,1
533710,1
533716,1
511105,1
258683,1
175933,1
527301,1
533686,1
63153,1
105129,1
223219,1
149928,1
514640,1
65750,1
433948,1
108930,1
517307,1
157220,1
397824,1
517308,1
517309,1
240712,1
111689,1
104796,1
514639,1
120100,1
171056,1
514644,1
105370,1
517475,1
107392,1
94958,1
408660,1
409012,1
240711,1
517480,1
250937,1
517481,1
219514,1
517483,1
220639,1
125318,1
198304,1
517485,1
2699,1
84397,3
45835,1
207148,1
225350,2
6247,2
197863,1
213542,1
240815,1
419746,1
41795,1
419745,1
421719,1
18370,1
30142,2
33434,2
97131,1
107909,1
223895,1
64913,1
229061,1
125975,1
229062,1
229064,1
117605,1
229065,1
63736,1
117238,1
69388,1
137801,1
60340,1
251302,1
229067,1
229069,1
229070,1
151081,1
100976,1
117188,1
199934,1
400270,1
400272,1
17716,1
48167,1
58038,1
126102,1
225712,1
264533,1
265899,1
267114,1
400266,1
400267,1
400268,1
400269,1
400273,1
400274,1
400276,1
400271,1
400275,1
51703,1
1052,2
99044,2
217288,1
220758,1
111596,2
220762,1
208065,1
63848,1
104747,1
116425,1
125191,1
167303,1
182253,1
210740,1
215352,1
226636,1
398906,1
398908,1
398909,1
398910,1
398912,1
398913,1
148073,1
152894,1
225891,1
400681,1
429931,1
429934,1
429936,1
440759,1
444280,1
53588,1
46919,1
100953,1
133021,1
236629,1
251148,1
398904,1
398907,1
398911,1
398914,1
61594,1
95698,1
224198,1
429932,1
455377,1
473782,1
467547,1
476678,1
482503,1
122993,2
32973,1
769692,1
11880,1
80923,1
631108,1
46294,1
724724,1
154224,1
119512,1
261085,1
545309,1
886754,1
458790,1
37979,10
90639,2
661908,1
30268,1
650300,1
212430,1
215099,1
101532,1
599117,1
871021,1
237327,1
627213,2
2608,4
89640,2
408626,2
844513,2
130838,1
872638,1
408627,2
872992,1
872993,1
872994,1
5958,2
70239,1
142238,1
49805,2
15923,2
26431,1
82477,1
20052,1
142262,1
335,1
189901,1
19877,4
36102,2
3447,1
12241,1
142255,1
142263,1
400183,1
400184,2
400185,1
48922,1
5260,1
429959,1
3572,1
3570,1
80372,1
80373,1
80374,1
80375,1
3573,1
80377,1
80378,1
80379,1
156899,1
156908,1
429951,1
429952,1
429953,1
429955,1
429956,1
429958,1
31070,1
22322,1
4152,3
80565,1
47820,1
217764,1
104329,1
120136,1
140707,1
96703,1
6114,1
200864,1
13495,1
13125,1
533748,1
533749,1
116620,1
533751,1
533752,1
120840,2
189945,2
244691,1
168225,1
399853,1
50011,1
45811,1
165292,1
31693,3
124504,1
460174,1
460175,1
225215,1
412633,1
460180,1
446152,1
436517,1
459621,1
251389,1
244690,1
460173,1
171636,1
460176,1
460179,1
460181,1
460183,1
235806,1
145479,2
24225,1
14763,1
103091,1
154651,2
147719,1
16267,2
60988,1
94966,1
76797,1
18795,1
555640,1
3989,2
94447,1
117344,1
606865,1
418121,1
464609,1
122139,1
407061,1
610421,1
64730,1
112199,1
98713,1
130516,1
112641,1
110949,1
134748,1
528334,1
661563,1
661565,1
149398,1
661595,1
523718,1
508670,1
13171,1
10299,1
13172,1
2991,1
21985,1
121909,1
27197,1
114653,1
104480,1
6219,1
11355,2
42521,1
53024,1
53243,1
17687,1
53958,1
57841,1
68439,1
109050,1
111937,1
123754,1
76596,1
70685,1
86024,1
109594,1
121515,1
174871,1
180972,1
191062,1
196836,1
262721,1
264624,1
434073,1
434074,1
434075,1
434076,1
434077,1
434078,1
434079,1
434080,1
434083,1
447481,1
448285,1
451875,1
469618,1
457836,1
462161,1
462254,1
475673,1
476543,1
483291,1
483589,1
800509,1
588247,1
11007,6
1185,2
144664,1
676956,2
171861,1
45708,1
410980,1
45499,1
492720,1
131289,2
755655,1
598386,1
777131,1
805400,1
890777,1
1696,2
37622,1
105078,1
69965,2
105027,1
1949,1
2564,1
5307,1
13595,2
40786,1
45453,1
46774,1
46778,1
46785,1
49051,1
50722,1
55911,1
64070,1
69966,1
76820,1
78381,1
79219,1
88291,1
88293,1
88295,1
90674,1
94570,1
104553,1
104749,1
104789,1
105122,1
107855,1
108252,1
108656,1
108926,1
108989,1
109512,1
110130,1
110903,1
111447,1
114083,1
115325,1
116071,1
116430,1
117051,1
117176,1
117810,1
118888,2
119604,1
121584,1
123430,1
124029,1
125243,1
125322,1
125371,1
129092,1
137951,1
142647,1
146856,1
195040,1
253950,1
399023,1
403583,1
432758,1
433025,1
433026,1
436899,1
439188,1
440486,1
449001,1
450646,1
452260,1
480963,1
480428,1
477454,1
471708,1
469919,1
460192,1
462128,1
461717,1
463646,1
463343,1
111431,1
454325,1
452987,1
76763,1
416645,1
3088,1
201720,1
663367,1
220811,1
698341,1
698342,1
698345,1
698346,1
516290,1
698347,1
698348,1
698349,1
698351,1
698352,1
698353,1
698354,1
698356,1
35230,1
73596,1
3127,1
135736,1
73597,1
502028,1
154314,1
641304,1
644697,1
746778,1
617291,1
464344,1
778163,1
778164,1
783691,1
783692,1
746777,1
755476,1
778165,1
123838,1
242033,1
177146,1
47250,1
249636,3
242037,1
249649,1
475697,1
1146,4
240551,1
242035,1
242039,1
242040,1
242041,1
242042,1
242043,1
249635,1
249637,1
249639,1
252299,1
252301,1
252303,1
252304,1
249645,1
249646,1
249652,1
252305,1
224847,1
242034,1
242036,1
242038,1
407650,1
430946,1
622886,1
11134,2
21268,4
249293,1
202317,1
757513,1
64172,1
119533,1
141412,1
103652,1
154702,1
48218,1
415471,1
126451,1
54133,1
178934,1
100523,1
54137,1
54142,1
142089,1
181013,1
418388,1
418389,1
415468,1
415469,1
415470,1
415472,1
418758,1
415473,1
14987,1
418380,1
187045,1
406621,1
418381,1
418387,1
418391,1
217252,1
214533,1
442796,1
462888,1
862128,1
830637,1
943771,1
18079,2
96693,1
3250,1
22894,1
128719,1
104754,1
51633,1
107768,1
40182,1
62345,1
73975,1
92540,1
120754,1
134060,1
140909,1
144426,1
183209,1
198606,1
258039,1
434615,1
434617,1
434619,1
447717,1
448280,1
449859,1
479390,1
476929,1
476930,1
115206,1
475680,1
474647,1
471484,1
468610,1
462113,1
462580,1
453389,1
1541,2
14366,1
16289,1
16290,1
51076,1
90711,1
94440,1
111799,1
127430,1
150860,2
158390,1
163831,1
205371,1
420638,1
432446,1
483021,1
483202,1
404,1
1398,2
2220,1
32193,1
11404,1
922,3
29244,1
65256,1
50108,1
20148,1
93829,4
50413,1
53846,3
53993,1
64777,1
76298,1
132713,2
135044,2
136668,1
139652,2
154907,1
165185,1
166397,4
167909,3
185556,1
204910,1
222187,1
225571,1
268291,1
432200,1
432201,1
432203,2
432205,1
440876,1
441028,1
444579,1
447704,1
448053,1
450316,1
453380,1
455505,1
484942,1
483762,1
480502,1
463593,1
462198,1
475341,1
618,2
17396,1
