id,title,duration,genres,year,countries,press rating,spectator rating,actors,directors,poster
308,Taxi Driver,115,"[13018, 13008, 13023]",1976,['U.S.A.'],4.8,4.3,"[8, 1065, 10, 13925, 20586, 39, 40175, 40174, 10480, 41093, 41094, 40481, 198345, 236364, 41106, 38998, 40176, 40177, 40178, 41083, 41084, 41085, 41086, 41087, 41088, 41089, 41090, 41091, 41092, 41096, 41098, 41101, 41103, 852, 14508, 41108, 41110, 175720]",[852],https://fr.web.img4.acsta.net/pictures/16/08/04/15/27/495536.jpg
7160,Chronique des Années de Braise,177,[13008],1975,['Alg\\u00e9rie'],,4.0,"[8593, 9439, 9423, 411278, 5898, 424417]",[5898],https://fr.web.img3.acsta.net/img/08/63/08632a74dd434bed1f67b62bcd69d224.jpg
9955,Conversation secrète,113,"[13008, 13022, 13023]",1974,['U.S.A.'],4.8,3.7,"[2705, 4452, 18574, 38, 472, 2424, 6989, 374, 41106, 5658, 215789, 452202, 10918, 5246, 188740, 60806, 51900, 437851]",[372],https://fr.web.img5.acsta.net/pictures/210/128/21012847_20130617122946981.jpg
995,L'Epouvantail,104,[13008],1973,['U.S.A.'],,3.9,"[2705, 1825, 2995, 2996, 51899, 14073, 24187, 53199, 51900]",[1824],https://fr.web.img6.acsta.net/medias/nmedia/18/36/25/29/18465539.jpg
9917,La Méprise,110,[13008],2022,['Grande-Bretagne'],,3.4,"[1542, 729, 18331, 20084, 72806, 145127, 78410, 966, 173209, 145128]",[18330],https://fr.web.img2.acsta.net/pictures/17/04/26/00/03/202841.jpg
27558,L'Affaire Mattei,114,"[13027, 13008]",1972,['Italie'],,3.5,"[145, 178, 179, 162547, 148354, 179578, 781, 179585, 179584, 31513, 78225, 179583]",[177],https://fr.web.img4.acsta.net/medias/nmedia/18/64/04/09/18747645.jpg
6095,La Classe ouvrière va au paradis,125,[13008],1972,['Italie'],,3.8,"[145, 7178, 7291, 10388, 11439, 100743, 13401, 489151, 243168, 596192, 484358]",[7177],https://fr.web.img6.acsta.net/medias/nmedia/18/64/04/38/19498129.jpg
876,Le Messager,116,[13008],1971,['Grande-Bretagne'],,4.1,"[567, 1092, 67705, 2696, 1234, 2697, 70, 97803, 151037, 54841, 72402]",[85],https://fr.web.img2.acsta.net/pictures/21/12/21/16/29/3408877.jpg
10053,M.A.S.H.,116,"[13005, 13014]",1970,['U.S.A.'],3.0,3.7,"[561, 3425, 260, 8086, 374, 19236, 140937, 2259, 70359, 12324, 146085, 147191, 1139, 19234, 39894, 128487, 141817, 10710, 176367, 101611, 116582, 441934, 449412, 481593, 476821, 458553]",[1827],https://fr.web.img3.acsta.net/medias/nmedia/18/35/20/65/18823234.jpg
105754,If....,111,[13008],2011,['Grande-Bretagne'],5.0,3.8,"[930, 83, 8221, 44895, 92188, 68933, 10621, 48230, 209029, 440877, 16184, 49805, 397704, 44663, 82, 84, 543750, 132268, 544228, 475301, 463852]",[80],https://fr.web.img6.acsta.net/medias/nmedia/18/64/04/16/19832353.jpg
1422,Blow Up,110,[13008],1967,"['Grande-Bretagne', 'Italie']",4.7,3.8,"[4028, 1054, 729, 1941, 13340, 144414, 38610, 110320, 144426, 36655, 144431, 48055, 49544, 110684, 144416, 56476, 144422, 144424, 144425, 35477, 144420, 144427, 144435, 144428, 144429, 144430, 144444, 144436]",[26],https://fr.web.img6.acsta.net/pictures/16/04/13/09/09/545087.jpg
4013,Ces messieurs dames,118,[13005],2009,"['France', 'Italie']",4.7,3.9,"[7225, 9057, 9795, 9797, 3642, 189901, 180657, 9047, 34539, 149674, 9796, 188048, 151449]",[3446],https://fr.web.img4.acsta.net/medias/nmedia/18/70/09/79/19116306.jpg
1334,Un homme et une femme,100,"[13002, 13024]",1966,['France'],,3.9,"[682, 1159, 3815, 28694, 10721, 69127, 59773, 13675, 4829, 69144, 69142]",[2113],https://fr.web.img6.acsta.net/pictures/19/05/07/17/22/0272500.jpg
31526,Le Knack... et comment l'avoir,84,[13005],1965,['Grande-Bretagne'],,2.8,"[9339, 32874, 50506, 7819, 79428, 136172, 79438, 1768, 1941, 2190, 87361, 73877]",[1540],https://fr.web.img3.acsta.net/medias/nmedia/18/36/19/38/18460588.jpg
495,Les Parapluies de Cherbourg,91,[13013],1964,"[""Allemagne de l'Ouest"", 'France']",5.0,3.6,"[191, 1585, 1586, 1587, 3288, 49815, 31102, 81387, 263289, 49859, 90653, 90654, 586933, 585602, 586934, 67544, 186563]",[1469],https://fr.web.img2.acsta.net/pictures/210/030/21003043_20130503122946122.jpg
1766,Le Guépard,185,"[13008, 13015, 13014]",1963,"['France', 'Italie']",5.0,4.1,"[823, 1310, 2796, 1161, 1920, 4507, 3984, 181, 2168, 4797, 1925, 132585, 8978, 2068, 151085, 72987, 436300, 439634, 444521, 458260, 442760]",[894],https://fr.web.img5.acsta.net/medias/nmedia/18/65/03/70/19608603.jpg
3759,La Parole donnée,97,[13008],2008,['Br\\u00e9sil'],,3.6,"[19631, 9304, 9305, 9306, 6764, 371, 6748, 186346, 201813, 9307, 526336, 201814, 201815, 201816, 201817, 201818, 201819]",[9302],https://fr.web.img3.acsta.net/medias/nmedia/18/64/04/26/18910476.jpg
1244,Viridiana,90,[13008],2006,"['Espagne', 'Mexique']",,4.1,"[3621, 3390, 3622, 815, 119156, 82393, 100673, 6845, 148256, 3679, 244434, 139640, 195907, 251408, 251517, 263603, 263610, 263611, 263612, 263613, 263614, 263615, 263616]",[193],https://fr.web.img2.acsta.net/medias/nmedia/18/36/27/75/19097838.jpg
41785,Une Aussi longue absence,98,[13008],2016,"['France', 'Italie']",,3.6,"[404, 2786, 13393, 66163, 23089, 62259, 27815, 39181, 141430, 6254, 9244, 3811, 2438, 82571, 87305, 141428]",[36709],https://fr.web.img4.acsta.net/pictures/15/11/23/10/53/057170.jpg
